"minute","second","possession","duration","under_pressure","possession_team.id","possession_team.name","play_pattern.id","play_pattern.name","team.id","team.name","player.id","player.name","position.id","position.name","pass.length","pass.angle","pass.switch","pass.aerial_won","pass.through_ball","pass.cross","pass.shot_assist","pass.deflected","pass.goal_assist","pass.inswinging","pass.cut_back","pass.outswinging","pass.recipient.id","pass.recipient.name","pass.height.id","pass.height.name","pass.body_part.id","pass.body_part.name","pass.type.id","pass.type.name","pass.outcome.id","pass.outcome.name","pass.technique.id","pass.technique.name","match_id","pass.no_touch","location_x","location_y","pass_end_x","pass_end_y"
0,0,2,"1.696946",NA,785,"Croatia",9,"From Kick Off",785,"Croatia",5463,"Luka Modrić",13,"Right Center Midfield","20.769209","2.868584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37148,"Josip Šutalo",1,"Ground Pass",40,"Right Foot",65,"Kick Off",NA,NA,NA,NA,3930160,NA,"61","40.1","41","45.7"
0,3,2,"4.250731",NA,785,"Croatia",9,"From Kick Off",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","74.700264","-0.6667963",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,8654,"Ante Budimir",3,"High Pass",40,"Right Foot",NA,NA,75,"Out",NA,NA,3930160,NA,"41.9","46.3","100.6","0.1"
0,16,3,"1.268796",NA,772,"Spain",4,"From Throw In",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","17.67088","-0.6084079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3477,"Álvaro Borja Morata Martín",3,"High Pass",NA,NA,67,"Throw-in",NA,NA,NA,NA,3930160,NA,"33","80","47.5","69.9"
0,18,3,"1.682689",TRUE,772,"Spain",4,"From Throw In",772,"Spain",3477,"Álvaro Borja Morata Martín",23,"Center Forward","14.450605","-0.99239033",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,30486,"Pedro González López",2,"Low Pass",NA,NA,NA,NA,9,"Incomplete",NA,NA,3930160,NA,"47.5","69.9","55.4","57.8"
0,19,3,"0.962662",NA,772,"Spain",4,"From Throw In",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","9.679876","0.5794068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5463,"Luka Modrić",2,"Low Pass",40,"Right Foot",66,"Recovery",NA,NA,NA,NA,3930160,NA,"64.7","22.3","72.8","27.6"
0,22,3,"1.046825",NA,772,"Spain",4,"From Throw In",785,"Croatia",5463,"Luka Modrić",13,"Right Center Midfield","13.8361845","-0.07233733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8654,"Ante Budimir",1,"Ground Pass",38,"Left Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"77.8","30.1","91.6","29.1"
0,25,3,"2.464055",TRUE,772,"Spain",4,"From Throw In",785,"Croatia",49337,"Josip Stanišić",2,"Right Back","28.200708","-0.0070920796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8654,"Ante Budimir",3,"High Pass",37,"Head",66,"Recovery",9,"Incomplete",NA,NA,3930160,NA,"63.4","55","91.6","54.8"
0,29,3,"2.405396",TRUE,772,"Spain",4,"From Throw In",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","19.946178","2.6106312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11748,"Unai Simón Mendibil",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"27.2","24","10","34.1"
0,33,3,"1.819543",NA,772,"Spain",4,"From Throw In",772,"Spain",11748,"Unai Simón Mendibil",1,"Goalkeeper","21.423819","1.4632319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22128,"Robin Aime Robert Le Normand",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"9.7","33.9","12","55.2"
0,38,3,"2.238434",NA,772,"Spain",4,"From Throw In",772,"Spain",22128,"Robin Aime Robert Le Normand",3,"Right Center Back","33.340816","-1.4505336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"18.1","54.5","22.1","21.4"
0,47,3,"1.494571",NA,772,"Spain",4,"From Throw In",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","30.020327","2.2096338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11748,"Unai Simón Mendibil",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"35.8","10.7","17.9","34.8"
0,52,3,"1.60259",NA,772,"Spain",4,"From Throw In",772,"Spain",11748,"Unai Simón Mendibil",1,"Goalkeeper","25.906948","-1.3726437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"21.2","35.2","26.3","9.8"
1,0,3,"0.909126",NA,772,"Spain",4,"From Throw In",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","13.8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655,"Fabián Ruiz Peña",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"35.3","10.1","49.1","10.1"
1,1,3,"1.208604",NA,772,"Spain",4,"From Throw In",772,"Spain",6655,"Fabián Ruiz Peña",11,"Left Defensive Midfield","11.682894","-0.9495518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17620,"Marc Cucurella Saseta",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"49.1","10.1","55.9","0.6"
1,3,3,"0.947317",TRUE,772,"Spain",4,"From Throw In",772,"Spain",17620,"Marc Cucurella Saseta",6,"Left Back","14.150971","1.6556981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3477,"Álvaro Borja Morata Martín",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"71.9","2.3","70.7","16.4"
1,4,3,"0.586254",NA,772,"Spain",4,"From Throw In",772,"Spain",3477,"Álvaro Borja Morata Martín",23,"Center Forward","7.324616","-3.0595850000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655,"Fabián Ruiz Peña",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"70.7","16.4","63.4","15.8"
1,5,3,"1.578065",TRUE,772,"Spain",4,"From Throw In",772,"Spain",6655,"Fabián Ruiz Peña",11,"Left Defensive Midfield","14.412842","1.6960119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"63.2","17.8","61.4","32.1"
1,7,3,"1.610739",NA,772,"Spain",4,"From Throw In",772,"Spain",6765,"Rodrigo Hernández Cascante",9,"Right Defensive Midfield","31.86487","1.4417703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"60.4","33.5","64.5","65.1"
1,10,3,"1.792884",NA,772,"Spain",4,"From Throw In",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","22.500223","0.4855129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316046,"Lamine Yamal Nasraoui Ebana",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"64.5","65.1","84.4","75.6"
1,15,3,"1.229593",NA,772,"Spain",4,"From Throw In",772,"Spain",316046,"Lamine Yamal Nasraoui Ebana",17,"Right Wing","12.419743","3.0852008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"93.7","69.3","81.3","70"
1,17,3,"1.916597",NA,772,"Spain",4,"From Throw In",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","26.624237","-2.711546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22128,"Robin Aime Robert Le Normand",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"81.3","70","57.1","58.9"
1,20,3,"1.057106",NA,772,"Spain",4,"From Throw In",772,"Spain",22128,"Robin Aime Robert Le Normand",3,"Right Center Back","24.5204","-1.5300026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"56.4","58","57.4","33.5"
1,24,3,"1.909276",NA,772,"Spain",4,"From Throw In",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","19.409277","1.6017143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22128,"Robin Aime Robert Le Normand",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"57.4","33.5","56.8","52.9"
1,27,3,"1.18289",NA,772,"Spain",4,"From Throw In",772,"Spain",22128,"Robin Aime Robert Le Normand",3,"Right Center Back","18.225805","1.1587001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"56.8","53.2","64.1","69.9"
1,30,3,"2.114627",NA,772,"Spain",4,"From Throw In",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","17.79101","-2.7736118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22128,"Robin Aime Robert Le Normand",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"57.9","63.3","41.3","56.9"
1,35,3,"1.160567",NA,772,"Spain",4,"From Throw In",772,"Spain",22128,"Robin Aime Robert Le Normand",3,"Right Center Back","16.224981","0.98279375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"42.4","56.8","51.4","70.3"
1,39,3,"0.886876",NA,772,"Spain",4,"From Throw In",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","18.7542","-1.442473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30486,"Pedro González López",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"54.7","71.5","57.1","52.9"
1,40,3,"1.6737899999999999",TRUE,772,"Spain",4,"From Throw In",772,"Spain",30486,"Pedro González López",19,"Center Attacking Midfield","27.190624","-2.0360887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"55.7","50.7","43.5","26.4"
1,45,3,"1.089286",NA,772,"Spain",4,"From Throw In",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","23.405342","-0.02136427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3477,"Álvaro Borja Morata Martín",1,"Ground Pass",40,"Right Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"59.9","18.9","83.3","18.4"
1,50,3,"0.733818",TRUE,772,"Spain",4,"From Throw In",772,"Spain",68574,"Nicholas Williams Arthuer",21,"Left Wing","9.476286","0.7704739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30486,"Pedro González López",1,"Ground Pass",40,"Right Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"89.5","7.8","96.3","14.4"
1,53,3,"1.871932",TRUE,772,"Spain",4,"From Throw In",785,"Croatia",8773,"Marin Pongracic",5,"Left Center Back","36.992027","-0.28498355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8654,"Ante Budimir",3,"High Pass",40,"Right Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"20.1","74.5","55.6","64.1"
1,56,3,"0.517746",TRUE,772,"Spain",4,"From Throw In",772,"Spain",6765,"Rodrigo Hernández Cascante",9,"Right Defensive Midfield","12.162236","2.3561945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22128,"Robin Aime Robert Le Normand",2,"Low Pass",38,"Left Foot",66,"Recovery",NA,NA,NA,NA,3930160,NA,"64.5","16","55.9","24.6"
2,0,3,"1.51274",NA,772,"Spain",4,"From Throw In",772,"Spain",22128,"Robin Aime Robert Le Normand",3,"Right Center Back","10.475209","2.7805874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11748,"Unai Simón Mendibil",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"37.6","18.9","27.8","22.6"
2,3,3,"1.409829",NA,772,"Spain",4,"From Throw In",772,"Spain",11748,"Unai Simón Mendibil",1,"Goalkeeper","19.445564","-0.7817618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"27.8","22.4","41.6","8.7"
2,5,3,"0.967408",NA,772,"Spain",4,"From Throw In",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","7.902531","-0.02531105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"42.2","8.7","50.1","8.5"
2,7,3,"1.0937",NA,772,"Spain",4,"From Throw In",772,"Spain",6765,"Rodrigo Hernández Cascante",9,"Right Defensive Midfield","14.494137","-0.48833394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17620,"Marc Cucurella Saseta",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"50.1","8.5","62.9","1.7"
2,11,3,"2.701509",TRUE,772,"Spain",4,"From Throw In",772,"Spain",17620,"Marc Cucurella Saseta",6,"Left Back","38.36926","2.4041283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11748,"Unai Simón Mendibil",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"43.6","2.1","15.2","27.9"
2,15,3,"1.633616",NA,772,"Spain",4,"From Throw In",772,"Spain",11748,"Unai Simón Mendibil",1,"Goalkeeper","20.262527","0.9430886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22128,"Robin Aime Robert Le Normand",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"15.9","35","27.8","51.4"
2,23,3,"3.703519",TRUE,772,"Spain",4,"From Throw In",772,"Spain",22128,"Robin Aime Robert Le Normand",3,"Right Center Back","66.65283","-0.08712825",NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,3477,"Álvaro Borja Morata Martín",3,"High Pass",40,"Right Foot",NA,NA,9,"Incomplete",108,"Through Ball",3930160,NA,"41.9","58","108.3","52.2"
2,35,4,"1.174213",NA,785,"Croatia",8,"From Keeper",785,"Croatia",16531,"Dominik Livaković",1,"Goalkeeper","7.4249578","0.7758746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37148,"Josip Šutalo",1,"Ground Pass",69,"Keeper Arm",NA,NA,NA,NA,NA,NA,3930160,NA,"9","43.7","14.3","48.9"
2,38,4,"1.548153",NA,785,"Croatia",8,"From Keeper",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","21.559452","-1.6450781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8773,"Marin Pongracic",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"14.5","49.3","12.9","27.8"
2,43,4,"3.232454",TRUE,785,"Croatia",8,"From Keeper",785,"Croatia",8773,"Marin Pongracic",5,"Left Center Back","44.582172","0.6533707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8654,"Ante Budimir",3,"High Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"22.6","15.1","58","42.2"
2,46,4,"1.07474",TRUE,785,"Croatia",8,"From Keeper",785,"Croatia",8654,"Ante Budimir",23,"Center Forward","7.5591006","0.4813972",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,28914,"Lovro Majer",2,"Low Pass",NA,NA,NA,NA,NA,NA,NA,NA,3930160,NA,"58","42.2","64.7","45.7"
3,3,5,"0.845924",NA,785,"Croatia",3,"From Free Kick",785,"Croatia",5469,"Marcelo Brozović",10,"Center Defensive Midfield","16.05148","-1.4333045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5456,"Mateo Kovačić",1,"Ground Pass",40,"Right Foot",62,"Free Kick",NA,NA,NA,NA,3930160,NA,"62","40.2","64.2","24.3"
3,6,5,"1.534274",NA,785,"Croatia",3,"From Free Kick",785,"Croatia",5456,"Mateo Kovačić",15,"Left Center Midfield","12.684636","1.9674067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37148,"Josip Šutalo",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"57.2","33.8","52.3","45.5"
3,9,5,"1.128116",NA,785,"Croatia",3,"From Free Kick",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","13.5","0.6435011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5469,"Marcelo Brozović",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"50.6","47.7","61.4","55.8"
3,11,5,"1.099468",NA,785,"Croatia",3,"From Free Kick",785,"Croatia",5469,"Marcelo Brozović",10,"Center Defensive Midfield","15.086749","1.8736812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28914,"Lovro Majer",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"61.4","55.8","56.9","70.2"
3,15,5,"1.573279",TRUE,785,"Croatia",3,"From Free Kick",785,"Croatia",28914,"Lovro Majer",17,"Right Wing","14.80608","-2.7899365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37148,"Josip Šutalo",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"56.2","75.3","42.3","70.2"
3,17,5,"1.933933",TRUE,785,"Croatia",3,"From Free Kick",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","32.316715","-2.4504201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16531,"Dominik Livaković",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"41.6","70.5","16.7","49.9"
3,21,5,"1.124814",NA,785,"Croatia",3,"From Free Kick",785,"Croatia",16531,"Dominik Livaković",1,"Goalkeeper","15.339492","-1.3938583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8773,"Marin Pongracic",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"20","47.5","22.7","32.4"
3,26,5,"1.519859",NA,785,"Croatia",3,"From Free Kick",785,"Croatia",8773,"Marin Pongracic",5,"Left Center Back","27.067509","1.8095027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37148,"Josip Šutalo",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"29.1","29.8","22.7","56.1"
3,29,5,"1.679256",NA,785,"Croatia",3,"From Free Kick",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","22.257584","0.8553476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28914,"Lovro Majer",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"28.4","59.4","43","76.2"
3,33,5,"0.860976",NA,785,"Croatia",3,"From Free Kick",785,"Croatia",28914,"Lovro Majer",17,"Right Wing","7.2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49337,"Josip Stanišić",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"47.9","77.8","55.1","77.8"
3,37,6,"1.282242",NA,785,"Croatia",4,"From Throw In",785,"Croatia",49337,"Josip Stanišić",2,"Right Back","19.318903","-0.1506816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28914,"Lovro Majer",3,"High Pass",NA,NA,67,"Throw-in",NA,NA,NA,NA,3930160,NA,"46.9","80","66","77.1"
3,40,6,"0.467385",TRUE,785,"Croatia",4,"From Throw In",785,"Croatia",28914,"Lovro Majer",17,"Right Wing","9.436631","-2.6684666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5463,"Luka Modrić",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"63.8","75.6","55.4","71.3"
3,41,6,"1.408741",NA,785,"Croatia",4,"From Throw In",785,"Croatia",5463,"Luka Modrić",13,"Right Center Midfield","9.970456","0.79249024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49337,"Josip Stanišić",2,"Low Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"55.4","71.3","62.4","78.4"
3,42,6,"3.062652",NA,785,"Croatia",4,"From Throw In",785,"Croatia",49337,"Josip Stanišić",2,"Right Back","48.318214","-1.1868311",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,33018,"Joško Gvardiol",3,"High Pass",40,"Right Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"62.4","78.4","80.5","33.6"
3,45,7,"2.536729",NA,772,"Spain",1,"Regular Play",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","27.730488","-3.0946956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11748,"Unai Simón Mendibil",3,"High Pass",37,"Head",66,"Recovery",NA,NA,NA,NA,3930160,NA,"39.6","46.5","11.9","45.2"
3,49,7,"2.186663",NA,772,"Spain",1,"Regular Play",772,"Spain",11748,"Unai Simón Mendibil",1,"Goalkeeper","29.20993","-1.1883827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",69,"Keeper Arm",NA,NA,NA,NA,NA,NA,3930160,NA,"11.9","45.2","22.8","18.1"
3,52,7,"1.577787",NA,772,"Spain",1,"Regular Play",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","20.256603","-0.8868035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17620,"Marc Cucurella Saseta",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"23","17.8","35.8","2.1"
3,54,7,"1.011045",TRUE,772,"Spain",1,"Regular Play",772,"Spain",17620,"Marc Cucurella Saseta",6,"Left Back","15.008331","0.033320997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655,"Fabián Ruiz Peña",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"35.4","2.1","50.4","2.6"
3,59,7,"3.705238",TRUE,772,"Spain",1,"Regular Play",772,"Spain",6655,"Fabián Ruiz Peña",11,"Left Defensive Midfield","64.010155","1.184778",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,316046,"Lamine Yamal Nasraoui Ebana",3,"High Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"77.7","9.4","101.8","68.7"
4,7,7,"0.087063",NA,772,"Spain",1,"Regular Play",772,"Spain",316046,"Lamine Yamal Nasraoui Ebana",17,"Right Wing","7.3109508","-1.5160565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3477,"Álvaro Borja Morata Martín",2,"Low Pass",38,"Left Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"104.1","65.5","104.5","58.2"
4,9,7,"0.711061",TRUE,772,"Spain",1,"Regular Play",772,"Spain",30486,"Pedro González López",19,"Center Attacking Midfield","14.091842","-1.8071693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655,"Fabián Ruiz Peña",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"102.3","53.6","99","39.9"
4,11,7,"2.223508",NA,772,"Spain",1,"Regular Play",772,"Spain",6655,"Fabián Ruiz Peña",11,"Left Defensive Midfield","16.230835","0.39194754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30486,"Pedro González López",1,"Ground Pass",38,"Left Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"99.2","39.5","114.2","45.7"
4,27,7,"0.698427",NA,772,"Spain",1,"Regular Play",785,"Croatia",16531,"Dominik Livaković",1,"Goalkeeper","17.686718","-0.7534091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8773,"Marin Pongracic",1,"Ground Pass",69,"Keeper Arm",NA,NA,NA,NA,NA,NA,3930160,NA,"9.4","36.7","22.3","24.6"
4,28,7,"1.22355",NA,772,"Spain",1,"Regular Play",785,"Croatia",8773,"Marin Pongracic",5,"Left Center Back","23.343094","0.30007374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5456,"Mateo Kovačić",3,"High Pass",38,"Left Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"22.2","24.3","44.5","31.2"
4,33,7,"0.981884",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",9,"Right Defensive Midfield","21.81559","-2.1206496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"67.8","56.9","56.4","38.3"
4,37,7,"1.302354",NA,772,"Spain",1,"Regular Play",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","18.346117","1.6417154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22128,"Robin Aime Robert Le Normand",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"56.3","34.2","55","52.5"
4,40,7,"0.868444",TRUE,772,"Spain",1,"Regular Play",772,"Spain",22128,"Robin Aime Robert Le Normand",3,"Right Center Back","17.321663","1.0244364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"54.4","57.1","63.4","71.9"
4,41,7,"1.020046",NA,772,"Spain",1,"Regular Play",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","11.535164","-1.4926946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"63.4","71.9","64.3","60.4"
4,42,7,"1.245579",TRUE,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",9,"Right Defensive Midfield","18.36328","2.4294224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"64.1","61.7","50.2","73.7"
4,45,7,"1.797521",NA,772,"Spain",1,"Regular Play",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","39.3","-1.5707964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"49.3","71","49.3","31.7"
